frequency_ghz,cold_load,hot_load
0.970703125,4618455.150000000,4621703.292222222
0.970947266,4625035.677222222,4628920.212222222
0.971191406,4628609.123333333,4632133.584444445
0.971435547,4635367.067777778,4638274.289444445
0.971679688,4761663.858333333,4733544.766666667
0.971923828,4995297.327777778,4912234.197777778
0.972167969,4686316.961666667,4683144.767777778
0.972412109,4622733.885000000,4629371.613333333
0.972656250,4626503.195000000,4632928.636111111
0.972900391,4640080.635555555,4646897.845000000
0.973144531,4684415.555000000,4688888.064444444
0.973388672,4680550.657222223,4684889.085000000
0.973632812,4673534.707777778,4677040.520555556
0.973876953,4671454.172222222,4674769.086666667
0.974121094,4668618.223888889,4672475.032777778
0.974365234,4666517.606666666,4670952.583888889
0.974609375,4654969.442777778,4658319.806666667
0.974853516,4630866.993333333,4633145.767222222
0.975097656,4616542.963888889,4618518.345555556
0.975341797,4671118.414444445,4675345.875555555
0.975585938,4645482.339444445,4649389.338888889
0.975830078,4664524.048333333,4668302.632777778
0.976074219,4683255.859444444,4687185.676111111
0.976318359,4565149.650555556,4571718.835000000
0.976562500,4549562.626666667,4554367.336111112
0.976806641,4568366.081111111,4576178.894444444
0.977050781,4695716.385555555,4698878.803888889
0.977294922,4700087.678333334,4703232.487777778
0.977539062,4695638.060555556,4700114.647777778
0.977783203,4701981.435000000,4706920.453333333
0.978027344,4703210.257222222,4707267.244444445
0.978271484,4710998.634444444,4714851.655000000
0.978515625,4721539.302222222,4726115.077222222
0.978759766,4729611.287777778,4733628.355555556
0.979003906,4735001.668888889,4739615.965555555
0.979248047,4742587.171111112,4747827.827222222
0.979492188,4747266.726111111,4752037.203888888
0.979736328,4755476.610555556,4759835.290555555
0.979980469,4764851.148888889,4769381.590555555
0.980224609,4717110.955000000,4724565.827222222
0.980468750,4710229.725000000,4716400.942777778
0.980712891,4720353.939444444,4727834.075555556
0.980957031,4771322.798888889,4776973.139444444
0.981201172,4769384.671666667,4775044.336111112
0.981445312,4776256.746666667,4782074.871666667
0.981689453,4786010.836111112,4791920.182777777
0.981933594,4791195.249444445,4796683.262777777
0.982177734,4798496.888888889,4804162.032777778
0.982421875,4802535.496111111,4807737.867222222
0.982666016,4813284.205000000,4818285.683333334
0.982910156,4821571.525000000,4827306.562777778
0.983154297,4829828.342222222,4836343.511666667
0.983398438,4833167.225000000,4838780.177777777
0.983642578,4842748.082777778,4849604.142222222
0.983886719,4852521.617777778,4859316.070555556
0.984130859,4219950.642777778,4235994.476666667
0.984375000,4301836.877222222,4301236.193333333
0.984619141,4278893.471666667,4290943.854444444
0.984863281,4891756.866666666,4899327.726111111
0.985107422,4906079.980000000,4912688.520000000
0.985351562,4914596.942777778,4921783.060555556
0.985595703,4929079.188888889,4935890.968888889
0.985839844,4940174.247222222,4947669.559444444
0.986083984,4956074.366666666,4964443.592222222
0.986328125,4971717.402777778,4979896.875000000
0.986572266,4989104.876111111,4997372.955000000
0.986816406,5004257.568888889,5012322.882777778
0.987060547,5022235.005555555,5030700.536666667
0.987304688,5014277.003888889,5022455.172222222
0.987548828,5000156.457222222,5008677.550555555
0.987792969,5069131.976666667,5078843.491111111
0.988037109,5041716.442222223,5053665.890000000
0.988281250,5054851.359444444,5065736.557777777
0.988525391,5084896.144444444,5097252.347777777
0.988769531,5159012.078888888,5169190.300555555
0.989013672,5180729.417777778,5191577.081666667
0.989257812,5205200.897222222,5215275.811666667
0.989501953,5233504.977222222,5244797.380555555
0.989746094,5259586.775000000,5270836.693888889
0.989990234,5291416.627222222,5303245.714444445
0.990234375,5311751.250555555,5323392.642222222
0.990478516,5345099.263888889,5357843.481666666
0.990722656,5377351.603888889,5390549.028888889
0.990966797,5411972.310000000,5425438.211111112
0.991210938,5432063.043888889,5445270.745555555
0.991455078,5475087.351111111,5489373.856111111
0.991699219,5518721.965555555,5533434.371111111
0.991943359,5413524.876666667,5432536.461111112
0.992187500,5428438.433888889,5445075.985000000
0.992431641,5488516.191111111,5508328.183333334
0.992675781,5680126.205000000,5696828.168333333
0.992919922,5724067.237777778,5740884.469444444
0.993164062,5764191.841666667,5780875.065555556
0.993408203,5812114.441111111,5829884.300000000
0.993652344,5824619.192222223,5844542.858333333
0.993896484,5885321.468888889,5905519.967777777
0.994140625,5967536.448888889,5987805.777777778
0.994384766,6017812.298888889,6038591.388333334
0.994628906,6067478.702222222,6088440.801666667
0.994873047,6118151.997777778,6138920.777222223
0.995117188,6159311.628888889,6181553.288888888
0.995361328,6202524.834444445,6224842.272222222
0.995605469,6244538.095000000,6268444.582777778
0.995849609,6212529.651111111,6239505.304444444
0.996093750,6228938.691666666,6254233.038888888
0.996337891,6254126.163333333,6281078.562222222
0.996582031,6320234.212777778,6344777.941666666
0.996826172,6300398.055555556,6317209.031666666
0.997070312,6265043.668333333,6286085.468888889
0.997314453,6228520.583333333,6250902.712777778
0.997558594,6155373.203333333,6176900.060555556
0.997802734,6061184.176111111,6081748.022777778
0.998046875,5950291.071111111,5969231.834444445
0.998291016,5831755.580000000,5848659.330555555
0.998535156,5702216.350555556,5716535.597777777
0.998779297,5553923.729444444,5565921.482222222
0.999023438,5405141.656111111,5414246.814444444
0.999267578,5301998.420555555,5308486.772222222
0.999511719,5314723.793333333,5318002.990000000
0.999755859,109695179.958333328,109969375.458888888
1.000000000,608793561.990000010,609446176.727222204
1.000244141,116189083.006666660,116311211.972777784
1.000488281,5385113.702222222,5389222.812777778
1.000732422,5357874.286666667,5365078.451111111
1.000976562,5449244.536111111,5458322.928333334
1.001220703,5591105.148888889,5602647.579444445
1.001464844,5759749.363888889,5775188.027777778
1.001708984,5912022.203888888,5928909.020000000
1.001953125,6048898.110000000,6067200.810000000
1.002197266,6165076.477222222,6184853.440555556
1.002441406,6262705.765000000,6282767.049444444
1.002685547,6345418.779444444,6367252.697777778
1.002929688,6378368.252222222,6401391.395555556
1.003173828,6401700.193888889,6425285.205555555
1.003417969,6456956.530555556,6483280.295000000
1.003662109,6454169.478888889,6480046.031111111
1.003906250,6410910.372777778,6436194.545555555
1.004150391,6427145.188888889,6451779.500555555
1.004394531,6408331.794444445,6433078.287777778
1.004638672,6371573.981666666,6396069.447222223
1.004882812,6329159.865000000,6353192.625000000
1.005126953,6286111.423888889,6309332.415000000
1.005371094,6235983.397222222,6258874.288888888
1.005615234,6179730.796111112,6201129.738888889
1.005859375,6093907.232222222,6113961.988333333
1.006103516,6047810.328333333,6067639.173333333
1.006347656,6004832.557777777,6025055.331111111
1.006591797,5969632.068888889,5990461.443888889
1.006835938,5825960.893333334,5843005.596666667
1.007080078,5827546.485000000,5844707.049444444
1.007324219,5834594.424444444,5852038.443333333
1.007568359,5749255.825000000,5765937.125000000
1.007812500,5606107.563888889,5622276.085555555
1.008056641,5655588.466111111,5671323.399444444
1.008300781,5657876.726111111,5672840.765555556
1.008544922,5617277.893333334,5632202.150555556
1.008789062,5555815.095555556,5570336.486666666
1.009033203,5523811.406111111,5538048.624444445
1.009277344,5501457.381666667,5515315.123333333
1.009521484,5468185.832777778,5481272.765555556
1.009765625,5437472.814444444,5449156.043333333
1.010009766,5411528.497222222,5423201.622222222
1.010253906,5375969.435000000,5388098.821111111
1.010498047,5348750.036666667,5360577.580000000
1.010742188,5316496.517777778,5328154.522777778
1.010986328,5289803.766666667,5301461.273888889
1.011230469,5267897.060555556,5278827.673888889
1.011474609,5235703.283333333,5246237.415000000
1.011718750,5181087.661111111,5191723.488333333
1.011962891,5190947.951666667,5200745.877222222
1.012207031,5175273.167777778,5185059.388888889
1.012451172,5118642.526111111,5128304.821666666
1.012695312,5121785.647222222,5130999.020555556
1.012939453,5119052.915555555,5127865.888888889
1.013183594,5098797.650555556,5107157.968888889
1.013427734,5081923.400000000,5090742.552777777
1.013671875,5060974.961111112,5069012.458888889
1.013916016,5044570.953333333,5052881.725000000
1.014160156,5028514.547222222,5036975.633888889
1.014404297,5018935.696111111,5027067.054444444
1.014648438,4999787.316111111,5007263.119444445
1.014892578,4988984.757222222,4996197.650000000
1.015136719,4977793.830555555,4985113.335555555
1.015380859,4867160.469444444,4875036.107777778
1.015625000,4685145.143333334,4695033.372777778
1.015869141,4831693.549444444,4839289.990000000
1.016113281,4928124.688333333,4934473.420000000
1.016357422,4916348.567777778,4923388.105555556
1.016601562,4904207.563888889,4911427.057777777
1.016845703,4896085.601666667,4902876.884444444
1.017089844,4886022.537777778,4892784.395555556
1.017333984,4877971.859444444,4884751.131111111
1.017578125,4867053.781666666,4872882.552222222
1.017822266,4860967.009444444,4865929.448888889
1.018066406,4853211.451111111,4858706.433333334
1.018310547,4849464.729444444,4855256.378333333
1.018554688,4834687.360555556,4840423.583333333
1.018798828,4821940.772222222,4828129.834444445
1.019042969,4834699.246666667,4839703.722222222
1.019287109,4825209.847777777,4830949.606111111
1.019531250,4796328.673888889,4801303.712777778
1.019775391,4824937.042222222,4830207.610555556
1.020019531,4831381.660555555,4837214.930555556
1.020263672,4824420.768888889,4830270.573333333
1.020507812,4814913.866111111,4819866.957777778
1.020751953,4808298.160555555,4811885.527222223
1.020996094,4797894.726111111,4802888.145555556
1.021240234,4791581.497777778,4796943.282222223
1.021484375,4779540.516666667,4784640.172777778
1.021728516,4773784.338888889,4777676.712777778
1.021972656,4766576.927777777,4770112.486111111
1.022216797,4769158.372222222,4773345.531666666
1.022460938,4753309.685000000,4757696.259444444
1.022705078,4755398.067222223,4759858.167222222
1.022949219,4756515.097777777,4760800.818888889
1.023193359,4720175.735000000,4723870.107222222
1.023437500,4634239.002777778,4638197.547777778
1.023681641,4707710.540000000,4711788.132777778
1.023925781,4741148.654444444,4743846.948333333
1.024169922,4737818.312777778,4741268.010555555
1.024414062,4730986.308333334,4734745.293333333
1.024658203,4729446.346666667,4733590.166666667
1.024902344,4694290.422777778,4697356.465555555
1.025146484,4708338.448888889,4711852.563888889
1.025390625,4723627.712777778,4727956.186111111
1.025634766,4724957.975555556,4729149.639444444
1.025878906,4725417.017777778,4730483.766111111
1.026123047,4730858.102222222,4735587.323333333
1.026367188,4733619.344444444,4738353.865555556
1.026611328,4743308.086111112,4747987.793333333
1.026855469,4753671.471666667,4759343.540555555
1.027099609,4751137.728333334,4756827.156111111
1.027343750,4719064.072777778,4724382.623333333
1.027587891,4735138.206111111,4739865.461111112
1.027832031,4730801.875000000,4734920.757222222
1.028076172,4717234.542222222,4720457.368333333
1.028320312,4702769.710000000,4706931.436111111
1.028564453,4695755.603333334,4699885.697222223
1.028808594,4687348.777222223,4691356.917222222
1.029052734,4683534.326111111,4687357.640555556
1.029296875,4673548.776666666,4677279.423888889
1.029541016,4669825.762222222,4673022.353888889
1.029785156,4666157.643333334,4669093.789444445
1.030029297,4670394.876111111,4673027.417222222
1.030273438,4659019.729444444,4662752.058333334
1.030517578,4661282.203333333,4664211.828333333
1.030761719,4661065.843333334,4664038.989444445
1.031005859,4460830.598888889,4463576.420000000
1.031250000,4246335.966111111,4247896.921666667
1.031494141,4414031.030000000,4416868.345555556
1.031738281,4643685.768888889,4646640.746666667
1.031982422,4644165.171111112,4646104.271111111
1.032226562,4636808.044444445,4638748.731666666
1.032470703,4636046.927777777,4638822.230000000
1.032714844,4635857.696111111,4639003.843333334
1.032958984,4636329.253333333,4639243.192222223
1.033203125,4632183.138333334,4634468.441111111
1.033447266,4631319.736666666,4633630.254444445
1.033691406,4627729.172222222,4630504.548333333
1.033935547,4628656.167777778,4631258.076666667
1.034179688,4617282.502777778,4620690.157777778
1.034423828,4612306.921111112,4615524.631111111
1.034667969,4625443.921111112,4628444.216111111
1.034912109,4619319.482222222,4621234.501111111
1.035156250,4591874.170000000,4593463.196111111
1.035400391,4620516.665000000,4621569.611111111
1.035644531,4627810.533333333,4629587.200555556
1.035888672,4628364.882222222,4630862.057777777
1.036132812,4626661.163888888,4628678.887222222
1.036376953,4628008.939444444,4630841.982222222
1.036621094,4625721.887777777,4628811.963888889
1.036865234,4625920.275000000,4628152.206111111
1.037109375,4613300.341111111,4614553.049444444
1.037353516,4573889.861666666,4575749.680000000
1.037597656,4562030.900555556,4563534.747222222
1.037841797,4623719.587777778,4626146.797777778
1.038085938,4598064.265555556,4599476.998333333
1.038330078,4613771.951111111,4615431.788333333
1.038574219,4628083.520000000,4630500.279444444
1.038818359,4594945.063888889,4597451.282777778
1.039062500,4515100.736666666,4517483.447222223
1.039306641,4587919.014444444,4590822.751111111
1.039550781,4621067.596666667,4624527.407777778
1.039794922,4622919.493888889,4626107.218333334
1.040039062,4615670.222777777,4619385.895000000
1.040283203,4616684.196666666,4620058.320555556
1.040527344,4619602.512222222,4622801.487222223
1.040771484,4620142.511111111,4623207.582777778
1.041015625,4616708.822222223,4620063.913888888
1.041259766,4615980.186111111,4619691.595000000
1.041503906,4613598.350555556,4616515.146111111
1.041748047,4614626.617777778,4617682.041111111
1.041992188,4608619.991666666,4611504.897777778
1.042236328,4607525.423333333,4610529.140555556
1.042480469,4606995.245555555,4609447.841111111
1.042724609,4596548.832777778,4600053.548888889
1.042968750,4567302.133333334,4569995.865555556
1.043212891,4594581.426111111,4596920.581666667
1.043457031,4601580.889444444,4603652.384444444
1.043701172,4591577.943333333,4593852.602777778
1.043945312,4595371.942777778,4597475.701111111
1.044189453,4601371.360555556,4603363.541666667
1.044433594,4601774.483333333,4603605.263333334
1.044677734,4597132.397777778,4599217.068333333
1.044921875,4591714.527222223,4593756.247222222
1.045166016,4591328.517222222,4593290.531666666
1.045410156,4589300.171666667,4591690.843888889
1.045654297,4592435.244444445,4594733.799444444
1.045898438,4587430.951111111,4589488.232222222
1.046142578,4590266.588333333,4592286.005000000
1.046386719,4589264.551111111,4592180.912777778
1.046630859,4622700.620000000,4600501.617222222
1.046875000,5041249.656111111,4899892.947777778
1.047119141,4613962.422777778,4590481.818333333
1.047363281,4585204.728888889,4586786.666111111
1.047607422,4586130.631666667,4587310.255000000
1.047851562,4583920.184444444,4585078.451666667
1.048095703,4586021.016111111,4588189.018888889
1.048339844,4585255.261666667,4587298.561111111
1.048583984,4586637.476666667,4588703.186666667
1.048828125,4584955.065000000,4587030.152777778
1.049072266,4585613.623333333,4587884.295555555
1.049316406,4584786.093333334,4587117.481111111
1.049560547,4589631.600000000,4591876.125000000
1.049804688,6394014.701111111,6410191.563888889
1.050048828,9816537.157777777,9856672.508333333
1.050292969,4969415.072222223,4974383.792222222
1.050537109,4579909.984444444,4582668.322222223
1.050781250,4552895.783333333,4554884.689444444
1.051025391,4582983.047777778,4585499.708888889
1.051269531,4591873.141111111,4593752.620555555
1.051513672,4594124.015000000,4596605.809444444
1.051757812,4594683.963333333,4597314.247777778
1.052001953,4599572.384444444,4601295.460555555
1.052246094,4599531.248333333,4601385.568333333
1.052490234,4601302.618888889,4603683.420555555
1.052734375,4596782.848333334,4598841.180555556
1.052978516,4598171.313333333,4600013.265000000
1.053222656,4599113.747777778,4600620.663333333
1.053466797,4607038.401111111,4608573.062777778
1.053710938,4597025.310555556,4598765.455000000
1.053955078,4605495.603888889,4607485.127222222
1.054199219,4610406.771111111,4614095.962222222
1.054443359,4580711.995000000,4583400.022777778
1.054687500,4502572.582222222,4504571.263333334
1.054931641,4578455.840000000,4580824.166666667
1.055175781,4614181.785555555,4616982.156111111
1.055419922,4619591.837777778,4621612.006666667
1.055664062,4619491.424444444,4621299.858333333
1.055908203,4619794.340555555,4621445.423333333
1.056152344,4613191.046111112,4615614.075555556
1.056396484,4619207.213888889,4621058.344444444
1.056640625,4625043.258888889,4626605.896666666
1.056884766,4627028.672777778,4628835.692777778
1.057128906,4626986.110555556,4629716.010555555
1.057373047,4631494.823888889,4633141.743333333
1.057617188,4629902.019444444,4632078.499444445
1.057861328,4632338.587777778,4634634.710000000
1.058105469,4635050.938888889,4636043.780555556
1.058349609,4628745.757222222,4629973.443888889
1.058593750,4603255.608333333,4604390.086111112
1.058837891,4633423.698888889,4635388.436111111
1.059082031,4642687.169444445,4645239.403888889
1.059326172,4629280.532777778,4631794.570000000
1.059570312,4638180.672222222,4640040.007222222
1.059814453,4651743.721111111,4653824.567777778
1.060058594,4653261.309444444,4655917.193888889
1.060302734,4654505.301111111,4656936.167777778
1.060546875,4655125.985000000,4656700.905555556
1.060791016,4660049.244444445,4661673.005000000
1.061035156,4660749.418888889,4662613.535000000
1.061279297,4668058.287777778,4669670.111666666
1.061523438,4665698.731666666,4667782.515000000
1.061767578,4670298.348333334,4672179.086666667
1.062011719,4671909.436666667,4673812.146666666
1.062255859,4301517.087222222,4303456.352222222
1.062500000,4018648.595000000,4018714.767777778
1.062744141,4195305.746666667,4196608.910000000
1.062988281,4664633.161666667,4667114.915000000
1.063232422,4664064.277777778,4666287.270000000
1.063476562,4623786.948888889,4623575.945000000
1.063720703,4623532.817777778,4623258.586666667
1.063964844,4656775.029444444,4657926.853888889
1.064208984,4657635.543333333,4659140.071666666
1.064453125,4651818.560555556,4653869.517222222
1.064697266,4649742.863888889,4651890.453888888
1.064941406,4643578.569444444,4646341.711666667
1.065185547,4643154.351111111,4645199.274444444
1.065429688,4590248.308888889,4590699.058333334
1.065673828,4563288.710555555,4563114.498333333
1.065917969,4626866.802777777,4628752.485555556
1.066162109,4624775.526666666,4627452.341111111
1.066406250,4594772.582777778,4596006.311666667
1.066650391,4623413.380000000,4625064.398333333
1.066894531,4630991.987222223,4632974.775555556
1.067138672,4628711.611666666,4630940.233888889
1.067382812,4626136.805555556,4627781.481111111
1.067626953,4626976.088333333,4628300.523888889
1.067871094,4624259.685555556,4626302.427222222
1.068115234,4605620.526666666,4607338.295555555
1.068359375,4531726.758888889,4530950.447777778
1.068603516,4562420.880000000,4562877.472222222
1.068847656,4595726.970000000,4598342.498888889
1.069091797,4587377.528888889,4588997.553888889
1.069335938,4383254.956111111,4382076.206111111
1.069580078,4478565.256666667,4478991.257777778
1.069824219,4609077.901666666,4611161.118888889
1.070068359,4578565.418888889,4580500.192222223
1.070312500,4497078.645000000,4498041.718888889
1.070556641,4568119.324444445,4570007.892777778
1.070800781,4600034.010000000,4602725.535000000
1.071044922,4596953.442777778,4599091.186666667
1.071289062,4540558.531666666,4541453.476111111
1.071533203,4550648.458333333,4551873.657777778
1.071777344,4621481.224444444,4616554.625000000
1.072021484,4608774.112777778,4605394.888888889
1.072265625,4589705.027222223,4591312.317777778
1.072509766,4589640.851111111,4592759.380000000
1.072753906,4586898.108888889,4589507.936666667
1.072998047,4588007.657777778,4590066.953888888
1.073242188,4583189.549444444,4584655.038333333
1.073486328,4581816.771111111,4584121.438333333
1.073730469,4581693.237777778,4584547.546666667
1.073974609,4573244.863333333,4575271.865000000
1.074218750,4547297.382222222,4548455.669444445
1.074462891,4572534.476111111,4574392.762777777
1.074707031,4585451.710000000,4587337.013333334
1.074951172,4666513.088333333,4670489.011111111
1.075195312,4606875.465000000,4609701.816666666
1.075439453,4576772.524444444,4579068.372222222
1.075683594,4575010.270555556,4576983.232777778
1.075927734,4575907.010000000,4578272.537222222
1.076171875,4571988.243888889,4574245.252777778
1.076416016,4571622.136111111,4573114.580555555
1.076660156,4570042.037777778,4571487.432222222
1.076904297,4573278.263333334,4575583.691111111
1.077148438,4568334.135000000,4570201.800555555
1.077392578,4570137.260000000,4572144.253888889
1.077636719,4571695.652222223,4573788.536111111
1.077880859,4788881.615000000,4726418.072222223
1.078125000,5947338.362777778,5600176.386111111
1.078369141,4732333.447777778,4678783.881111111
1.078613281,4568387.009444444,4570530.163888888
1.078857422,4562290.175000000,4564918.930000000
1.079101562,4563443.598333334,4566219.416666667
1.079345703,4566058.575555556,4568373.692777778
1.079589844,4564127.530555556,4566253.394444444
1.079833984,4568984.328888888,4571855.762777777
1.080078125,4569831.253888889,4572704.593333334
1.080322266,4566217.308333334,4568566.816666666
1.080566406,4566324.163333333,4568116.841666667
1.080810547,4569646.143888889,4572368.929444444
1.081054688,4562360.000000000,4564977.545000000
1.081298828,4557046.928333334,4558902.387222222
1.081542969,4572797.662222222,4575384.011111111
1.081787109,4566957.550555555,4569919.168888889
1.082031250,4541876.988888889,4543973.042777778
1.082275391,4569303.988333333,4570964.606666666
1.082519531,4578326.458888889,4579753.955555555
1.082763672,4579239.660000000,4581301.992777778
1.083007812,4578664.044444445,4581203.795555555
1.083251953,4582002.887777777,4584212.492777778
1.083496094,4582152.785000000,4583870.433888889
1.083740234,4584528.908888889,4586087.319444444
1.083984375,4579015.868888889,4581295.204444445
1.084228516,4578987.311111111,4581555.740000000
1.084472656,4579099.418333333,4581467.441666666
1.084716797,4586903.154444444,4588764.523333333
1.084960938,4575791.333333333,4577765.942222223
1.085205078,4583234.682222222,4584801.096666667
1.085449219,4588034.500555555,4589507.653333333
1.085693359,4556296.154444444,4557944.736111111
1.085937500,4478473.508333334,4479729.223888889
1.086181641,4551321.665555555,4553521.666666667
1.086425781,4585083.722777777,4587681.689444444
1.086669922,4586325.693888889,4588714.768333334
1.086914062,4583046.811666667,4584854.337222222
1.087158203,4583736.465000000,4585223.283333333
1.087402344,4561386.495555555,4563043.266666667
1.087646484,4569612.706111111,4571574.885000000
1.087890625,4582685.322777778,4583839.438888889
1.088134766,4583369.731666666,4584552.371111111
1.088378906,4580979.500000000,4582964.324444445
1.088623047,4582492.981111111,4584229.651111111
1.088867188,4577527.578888888,4579329.837777778
1.089111328,4576843.017777778,4578899.603888889
1.089355469,4578428.889444444,4579903.381666667
1.089599609,4569947.164444445,4571182.711111112
1.089843750,4542549.912222222,4543459.577777778
1.090087891,4570567.431666667,4572912.987777778
1.090332031,4578034.100555556,4580504.932222222
1.090576172,4574905.778333333,4576655.011666667
1.090820312,4575008.652222223,4577123.141111111
1.091064453,4579180.441666666,4581009.205555555
1.091308594,4578123.568333333,4579565.595000000
1.091552734,4579008.578333333,4580597.065000000
1.091796875,4575125.006111111,4577102.097222222
1.092041016,4576805.235555556,4578865.842777777
1.092285156,4575999.737222223,4578383.606666666
1.092529297,4579757.863333333,4581030.428333334
1.092773438,4574907.905555556,4576246.500555555
1.093017578,4577720.218333334,4579401.507777778
1.093261719,4578331.684444444,4580711.469444444
1.093505859,4387437.201666667,4389003.147777778
1.093750000,4198588.880000000,4198852.208888889
1.093994141,4347370.731666666,4349651.036666667
1.094238281,4570996.880000000,4572769.550000000
1.094482422,4571778.811666667,4573684.196111111
1.094726562,4566064.845000000,4567765.715000000
1.094970703,4568024.284444445,4568841.257777778
1.095214844,4568114.198888889,4570584.323333333
1.095458984,4569650.162777778,4572140.227222222
1.095703125,4568385.183333334,4569873.925000000
1.095947266,4569514.733333333,4571082.853333334
1.096191406,4568052.400000000,4570795.553888889
1.096435547,4569110.148333333,4571643.947777778
1.096679688,4570325.795000000,4570004.902222223
1.096923828,4582326.703888888,4577769.883888889
1.097167969,4570227.841111111,4571394.078333333
1.097412109,4561277.324444445,4563149.828333333
1.097656250,4534925.520555556,4535893.180000000
1.097900391,4564474.189444444,4566034.772222222
1.098144531,4573494.301666667,4576122.872777778
1.098388672,4575490.428333334,4577356.551111111
1.098632812,4574656.987777778,4576457.978888889
1.098876953,4579065.665000000,4580778.145000000
1.099121094,4577812.765555556,4580190.437777778
1.099365234,4578193.346666667,4579874.397222222
1.099609375,4608956.125000000,4610318.873333333
1.099853516,9745919.862777777,9716313.407222223
1.100097656,11731817.133888889,11688844.099444445
1.100341797,4772708.408888889,4773172.140000000
1.100585938,4551407.871111111,4552454.027222223
1.100830078,4566609.426666667,4568031.675000000
1.101074219,4582730.480000000,4585172.232222222
1.101318359,4550243.797222222,4552393.590000000
1.101562500,4472795.080555555,4474768.202777778
1.101806641,4546944.448333333,4549093.698888889
1.102050781,4578878.152222223,4580590.333333333
1.102294922,4579548.723333334,4580992.386111111
1.102539062,4570762.935000000,4572598.524444444
1.102783203,4573152.006111111,4575193.781111111
1.103027344,4576279.277222223,4578331.765555556
1.103271484,4576897.915000000,4578984.600555556
1.103515625,4573458.965555555,4576611.857222222
1.103759766,4573720.478888889,4576300.838888889
1.104003906,4572736.790000000,4575550.401111111
1.104248047,4572864.664444445,4576185.436111111
1.104492188,4568082.811666667,4570695.977222222
1.104736328,4568038.013333334,4569066.628333333
1.104980469,4568798.348888889,4570541.278888889
1.105224609,4560320.807222222,4562079.028888889
1.105468750,4532375.147222222,4534499.757222222
1.105712891,4560428.287777778,4562105.105000000
1.105957031,4567422.355000000,4569427.512777777
1.106201172,4559053.921666667,4561422.146111111
1.106445312,4562090.600555556,4564058.868888889
1.106689453,4566128.447777778,4568018.774444444
1.106933594,4564077.491111111,4566034.227777778
1.107177734,4564647.360000000,4566715.492777778
1.107421875,4560596.245000000,4562406.385555555
1.107666016,4561141.422777778,4562888.612777778
1.107910156,4559801.211111112,4562107.991111111
1.108154297,4562285.648333333,4564457.498888889
1.108398438,4556900.539444445,4558733.393333334
1.108642578,4559054.237222223,4560949.726666667
1.108886719,4559730.315555556,4561910.918333333
1.109130859,4470592.236111111,4473801.669444445
1.109375000,4315515.751111111,4322196.834444445
1.109619141,4457276.952222222,4460066.640555556
1.109863281,4558249.220000000,4560007.896111111
1.110107422,4558814.407777778,4560316.662777778
1.110351562,4552957.283333333,4554526.084444445
1.110595703,4554683.302222222,4556804.852777778
1.110839844,4554284.452222222,4556648.805000000
1.111083984,4556631.561111111,4558848.120000000
1.111328125,4554161.446666666,4556172.343333334
1.111572266,4556376.145555556,4557780.332222222
1.111816406,4555265.572222223,4557386.704444445
1.112060547,4558242.045000000,4559365.055555556
1.112304688,4535691.025000000,4536965.069444444
1.112548828,4507474.294444445,4509510.412777778
1.112792969,4553964.227222222,4555764.218888889
1.113037109,4550877.771666666,4552804.357777778
1.113281250,4524638.309444444,4526056.816111111
1.113525391,4553010.916111111,4554777.578888888
1.113769531,4562228.577222222,4563837.598333334
1.114013672,4563517.400000000,4565030.291666667
1.114257812,4561343.822222223,4564236.717222222
1.114501953,4563828.796111112,4566834.406111111
1.114746094,4562994.706666667,4565098.590000000
1.114990234,4564469.292777778,4566218.821111111
1.115234375,4558807.386111111,4560221.510555555
1.115478516,4558349.495555555,4559748.995555555
1.115722656,4556273.739444445,4557936.712222222
1.115966797,4563102.080555555,4565611.395555556
1.116210938,4552734.121111111,4554042.325555556
1.116455078,4557939.138333334,4560050.641666667
1.116699219,4562539.700000000,4564127.727222222
1.116943359,4531381.842777777,4532655.151666666
1.117187500,4460022.339444445,4460833.956111111
1.117431641,4526751.890555556,4527300.798333333
1.117675781,4558360.759444444,4558963.735000000
1.117919922,4557851.276666666,4560014.812222222
1.118164062,4553359.315555556,4554360.184444444
1.118408203,4552925.907222223,4555223.658888889
1.118652344,4548483.656111111,4550178.327777778
1.118896484,4550655.157222223,4551984.646666666
1.119140625,4550289.789444445,4551808.482222222
1.119384766,4548293.865000000,4550282.563333333
1.119628906,4546460.676111111,4547505.415555555
1.119873047,4550086.049444444,4551550.880555555
1.120117188,4544884.571111111,4546427.191666666
1.120361328,4540688.288888888,4541476.909444445
1.120605469,4540543.857222222,4542476.769444444
1.120849609,4533867.458888889,4534421.527777778
1.121093750,4509806.103333334,4510629.655000000
1.121337891,4533850.701666667,4534995.695000000
1.121582031,4570532.178888889,4566127.206111111
1.121826172,4909450.746111111,4843444.866666666
1.122070312,4670295.332222222,4647840.250555555
1.122314453,4544658.474444444,4545877.455000000
1.122558594,4545133.786111111,4547050.697777778
1.122802734,4549157.362777778,4550842.376666667
1.123046875,4549837.258888889,4551187.953333333
1.123291016,4552868.203888888,4554729.834444445
1.123535156,4557123.348333334,4557616.039444445
1.123779297,4566720.578333333,4567434.526666666
1.124023438,4566555.658888889,4567417.869444445
1.124267578,4571936.598333334,4573719.983333333
1.124511719,4573501.108888889,4575153.708333333
1.124755859,4043149.629444445,4040025.808333333
1.125000000,5532721.231111111,5509571.817222223
1.125244141,4768941.925000000,4766702.745555555
1.125488281,4599386.523333333,4601557.417222222
