timestamp,gyro_x_dps,gyro_y_dps,gyro_z_dps,accel_x_g,accel_y_g,accel_z_g,rot_x_deg,rot_y_deg
2026-04-23T11:15:51,2.1679,-1.0763,-0.687,-0.9958,-0.0029,-0.1519,-0.1666,81.3283
2026-04-23T11:16:04,0.0,-1.1374,-0.6031,-0.9905,-0.0156,-0.134,-0.8956,82.2419
2026-04-23T11:16:17,0.0534,-1.1756,-0.6107,-0.9871,0.0032,-0.1394,0.1824,81.9591
2026-04-23T11:16:30,2.1527,-1.0763,-0.6107,-0.9988,-0.0015,-0.1262,-0.0834,82.7969
2026-04-23T11:16:43,1.9771,-0.9771,-0.4122,-0.989,0.0154,-0.126,0.8838,82.6877
2026-04-23T11:16:56,2.0458,-1.1908,-0.5038,-0.9917,0.0059,-0.1313,0.3356,82.4478
2026-04-23T11:17:09,2.0,-1.1679,-0.5115,-0.991,0.0027,-0.1333,0.1539,82.3373
2026-04-23T11:17:22,2.1527,-0.9618,-0.5573,-0.9902,-0.0142,-0.1335,-0.8119,82.2768
2026-04-23T11:17:35,1.8397,-0.9542,-0.5954,-0.998,0.0022,-0.1279,0.1251,82.6946
2026-04-23T11:17:48,2.0534,-1.1069,-0.6031,-0.9949,0.0007,-0.1326,0.0418,82.4098
2026-04-23T11:18:01,2.084,-1.1145,-0.5115,-0.99,0.0149,-0.1353,0.8539,82.1739
2026-04-23T11:18:14,2.1374,-0.8397,-0.374,-0.9929,0.0012,-0.1257,0.0699,82.7828
2026-04-23T11:18:27,1.9618,-1.0382,-0.626,-0.9961,0.0117,-0.1396,0.6675,81.9917
2026-04-23T11:18:40,2.1374,-1.0916,-0.5191,-0.9939,0.0037,-0.1147,0.2097,83.411
2026-04-23T11:18:53,2.1908,-1.0458,-0.626,-1.0024,-0.0027,-0.1316,-0.1522,82.5199
2026-04-23T11:19:06,2.0763,-1.0153,-0.5573,-0.991,0.0007,-0.1121,0.0421,83.5481
2026-04-23T11:19:19,2.0153,-0.855,-0.4351,-0.989,0.0,-0.1265,0.0,82.7132
2026-04-23T11:19:32,2.0229,-1.0534,-0.3893,-0.9885,-0.0012,-0.1304,-0.0701,82.4866
2026-04-23T11:19:45,2.0763,-0.9847,-0.6794,-0.9866,0.0144,-0.1392,0.8283,81.9288
2026-04-23T11:19:58,2.1756,-1.0992,-0.5344,-0.9968,-0.0146,-0.1284,-0.835,82.6121
2026-04-23T11:20:11,2.0763,-1.1756,-0.3893,-0.9958,0.0015,-0.1382,0.0835,82.0997
2026-04-23T11:20:24,2.1069,-1.0076,-0.4656,-0.9905,0.001,-0.1313,0.056,82.4459
2026-04-23T11:20:37,0.0229,-1.1145,-0.6718,-0.9893,-0.0034,-0.1377,-0.1961,82.0735
2026-04-23T11:20:50,2.0382,-1.0992,-0.4046,-0.9961,-0.0044,-0.1274,-0.2507,82.7048
2026-04-23T11:21:03,1.8702,-1.0076,-0.5267,-0.9919,-0.0032,-0.1316,-0.1817,82.4411
2026-04-23T11:21:16,2.0763,-0.9771,-0.6718,-0.9866,0.0002,-0.134,0.014,82.2633
2026-04-23T11:21:29,1.9084,-0.8397,-0.5191,-0.9946,0.0022,-0.1277,0.1255,82.6836
2026-04-23T11:21:42,1.9695,-0.9237,-0.3435,-0.9919,-0.0081,-0.1365,-0.461,82.1528
2026-04-23T11:21:55,2.0916,-0.9237,-0.6107,-0.9973,-0.001,-0.126,-0.0557,82.8006
2026-04-23T11:22:08,2.145,-0.9542,-0.6031,-0.9873,-0.0007,-0.136,-0.0421,82.1576
2026-04-23T11:22:22,1.9618,-1.1298,-0.3969,-0.9858,-0.0156,-0.1394,-0.8991,81.9016
2026-04-23T11:22:35,2.0534,-0.8168,-0.4656,-0.9932,-0.0083,-0.1394,-0.4742,81.996
2026-04-23T11:22:48,1.8931,-0.9084,-0.687,-0.9915,0.0002,-0.1321,0.014,82.4118
2026-04-23T11:23:01,2.0382,-1.084,-0.4427,-1.0081,-0.0054,-0.1284,-0.3028,82.7338
2026-04-23T11:23:14,1.9695,-1.1221,-0.3053,-1.01,-0.0015,-0.1384,-0.0823,82.1955
2026-04-23T11:23:27,2.0458,-1.1832,-0.5191,-0.9932,0.0007,-0.1348,0.0419,82.2724
2026-04-23T11:23:40,3.8779,-0.9924,-0.458,-0.9917,0.0137,-0.1394,0.7822,81.9604
2026-04-23T11:23:53,1.9847,-0.9237,-0.5802,-0.9836,-0.0029,-0.1372,-0.169,82.0573
2026-04-23T11:24:06,3.855,-0.5496,-0.5802,-0.9346,-0.0488,-0.1162,-2.968,82.3185
2026-04-23T11:24:19,2.0687,-1.229,-0.3893,-0.9917,-0.0029,-0.1355,-0.1677,82.2179
2026-04-23T11:24:32,2.1221,-1.0992,-0.6489,-0.9958,-0.002,-0.1345,-0.1114,82.3061
2026-04-23T11:24:45,2.0,-0.9695,-0.5496,-0.9915,0.0134,-0.134,0.7689,82.2629
2026-04-23T11:24:58,0.084,-1.0534,-0.5496,-0.9937,-0.0046,-0.1282,-0.2653,82.6451
2026-04-23T11:25:11,2.0763,-1.1145,-0.5954,-0.9915,-0.0002,-0.1296,-0.014,82.5505
2026-04-23T11:25:24,2.1298,-0.916,-0.5038,-0.9944,0.0056,-0.1311,0.3208,82.4824
2026-04-23T11:25:37,2.0763,-1.1908,-0.687,-0.991,-0.0088,-0.1089,-0.5051,83.7093
2026-04-23T11:25:50,2.0,-1.9237,-1.5191,-0.9958,-0.0073,-0.1296,-0.4179,82.5713
2026-04-23T11:26:03,2.0534,-1.0,-0.4656,-0.9893,-0.0015,-0.1274,-0.0841,82.6588
2026-04-23T11:26:16,2.1298,-0.9771,-0.5802,-0.9912,-0.0044,-0.1272,-0.252,82.6832
2026-04-23T11:26:29,2.0229,-0.8779,-0.4427,-0.9922,-0.002,-0.1257,-0.1119,82.777
2026-04-23T11:26:42,2.0153,-0.7634,-0.5725,-0.9922,0.0125,-0.1301,0.7129,82.4945
2026-04-23T11:26:55,2.0992,-0.9008,-0.6489,-0.9951,0.0017,-0.1335,0.0975,82.3559
2026-04-23T11:27:08,2.1527,-1.1756,-0.5115,-0.9968,0.0142,-0.1292,0.8071,82.574
2026-04-23T11:27:21,2.0229,-0.8855,-0.4809,-0.9956,0.0032,-0.1238,0.1813,82.9107
2026-04-23T11:27:34,2.0916,-1.1527,-0.5954,-0.9929,-0.0017,-0.1289,-0.0978,82.6023
2026-04-23T11:27:47,2.0611,-0.9618,-0.5496,-0.998,0.0146,-0.1318,0.8336,82.4294
2026-04-23T11:28:00,1.8244,-0.9389,-0.6336,-0.999,0.0066,-0.1367,0.3746,82.1984
2026-04-23T11:28:13,1.9695,-0.8931,-0.458,-0.9883,0.0142,-0.1323,0.8136,82.3308
2026-04-23T11:28:26,2.145,-0.8321,-0.6794,-0.9949,0.0015,-0.1274,0.0837,82.6998
2026-04-23T11:28:39,2.0305,-0.6641,-0.8092,-0.9739,-0.0034,-0.1326,-0.1992,82.2457
2026-04-23T11:28:52,2.9237,-1.0687,-0.3053,-0.9189,-0.042,-0.1074,-2.5987,82.8462
2026-04-23T11:29:05,2.7786,-1.458,-0.5954,-0.9897,0.0339,-0.1909,1.9282,78.915
2026-04-23T11:29:18,0.1527,-0.9847,-0.6107,-1.0034,-0.0825,-0.2109,-4.6012,77.2797
2026-04-23T11:29:31,2.4809,-1.0076,-0.5878,-0.9346,-0.071,-0.0923,-4.3262,82.8965
2026-04-23T11:29:44,2.4504,-1.5267,-0.5344,-0.9683,-0.0247,-0.0701,-1.455,85.6131
2026-04-23T11:29:57,0.0153,-0.6336,-0.5878,-1.0032,-0.0691,-0.075,-3.929,84.1978
2026-04-23T11:30:10,1.6947,-1.0992,-0.8168,-0.9495,0.0076,-0.1748,0.4492,79.5586
2026-04-23T11:30:23,1.4275,-0.8244,-0.9847,-1.053,0.0657,-0.1636,3.5267,80.497
2026-04-23T11:30:36,3.6489,-0.5573,-1.0687,-1.0679,0.0408,-0.1643,2.1611,80.9919
2026-04-23T11:30:49,3.7634,-0.7557,-0.374,-1.0293,0.0505,-0.1731,2.772,80.0632
2026-04-23T11:31:02,2.8855,-1.145,-0.5573,-0.9546,-0.0942,-0.0894,-5.6137,82.2528
2026-04-23T11:31:15,2.1679,-0.9084,-0.6412,-1.0034,0.012,-0.1379,0.6767,82.1436
2026-04-23T11:31:28,2.1603,-1.0305,-0.4962,-0.9724,-0.0129,-0.1179,-0.7568,83.0447
2026-04-23T11:31:41,2.2748,-1.229,-0.5496,-0.9946,-0.0029,-0.1145,-0.1677,83.4309
2026-04-23T11:31:54,2.0611,-0.8855,-0.5802,-1.0046,-0.0129,-0.1357,-0.7313,82.2706
2026-04-23T11:32:07,2.1756,-0.8321,-0.5878,-0.9924,-0.002,-0.1372,-0.1117,82.1278
2026-04-23T11:32:20,2.1069,-1.2137,-0.5115,-0.991,-0.0149,-0.1333,-0.8533,82.2917
2026-04-23T11:32:33,2.0992,-0.9771,-0.4275,-0.9966,0.0112,-0.137,0.6396,82.1488
2026-04-23T11:32:46,1.855,-1.1985,-0.6565,-0.9924,0.0015,-0.1414,0.0837,81.8931
2026-04-23T11:32:59,0.0076,-1.1603,-0.4656,-0.9983,0.0039,-0.1309,0.2223,82.5288
2026-04-23T11:33:12,2.0076,-1.0916,-0.5954,-0.9983,-0.0034,-0.1282,-0.1946,82.6811
2026-04-23T11:33:25,1.9237,-1.1145,-0.542,-0.9946,0.0024,-0.1399,0.1393,81.9928
2026-04-23T11:33:38,2.1069,-1.3282,-0.4427,-0.9937,-0.0034,-0.1548,-0.1947,81.1438
2026-04-23T11:33:51,3.9008,-1.0305,-0.4046,-0.9915,-0.0078,-0.1558,-0.446,81.0605
2026-04-23T11:34:04,2.0229,-1.1603,-0.5649,-0.9915,0.0083,-0.145,0.4746,81.665
2026-04-23T11:34:17,2.1756,-1.4198,-0.687,-0.9946,0.0146,-0.1462,0.8348,81.5945
2026-04-23T11:34:30,2.1603,-1.0382,-0.5725,-0.9976,0.0017,-0.1506,0.0971,81.4125
2026-04-23T11:34:43,2.0153,-0.9847,-0.3664,-0.9912,0.0046,-0.146,0.2653,81.6169
2026-04-23T11:34:56,3.8092,-1.2366,-0.5573,-0.9944,-0.0151,-0.1423,-0.8633,81.8088
2026-04-23T11:35:09,2.3053,-1.0,-0.5344,-0.991,0.0129,-0.1458,0.7401,81.6005
2026-04-23T11:35:22,2.0916,-0.916,-0.6565,-0.9917,-0.0024,-0.1472,-0.1395,81.555
2026-04-23T11:35:35,1.9618,-1.1908,-0.3435,-0.9895,-0.001,-0.1555,-0.0559,81.0679
2026-04-23T11:35:48,1.9695,-1.0763,-0.4656,-0.9951,-0.0098,-0.1465,-0.5563,81.6077
2026-04-23T11:36:01,2.0229,-0.916,-0.5038,-0.9924,-0.0037,-0.1345,-0.2095,82.2779
2026-04-23T11:36:14,1.9084,-1.1374,-0.4351,-0.9954,0.0032,-0.1558,0.1805,81.1042
2026-04-23T11:36:27,2.0611,-0.9618,-0.4809,-0.9958,0.0059,-0.1387,0.3339,82.0656
2026-04-23T11:36:40,2.1603,-1.2672,-0.4656,-0.9958,-0.0037,-0.1318,-0.2089,82.4559
2026-04-23T11:36:54,2.2214,-0.8473,-0.5496,-0.9963,0.0146,-0.1113,0.8371,83.5699
2026-04-23T11:37:07,2.1527,-1.0992,-0.6107,-0.9949,0.0005,-0.1335,0.0279,82.3547
2026-04-23T11:37:20,1.916,-1.0076,-0.4198,-0.9922,-0.0022,-0.1399,-0.1256,81.9736
2026-04-23T11:37:33,0.0076,-1.0763,-0.6947,-0.9873,0.0071,-0.1406,0.4068,81.8836
2026-04-23T11:37:46,2.0229,-0.9847,-0.542,-0.9951,0.0039,-0.1331,0.2229,82.3809
2026-04-23T11:37:59,2.1603,-1.0305,-0.3359,-0.9932,0.0107,-0.146,0.6131,81.6151
2026-04-23T11:38:12,2.0382,-1.0458,-0.5802,-0.9941,-0.0002,-0.1384,-0.0139,82.0729
2026-04-23T11:38:25,2.1527,-1.1756,-0.6489,-0.9963,-0.001,-0.1536,-0.0555,81.2378
2026-04-23T11:38:38,1.9847,-1.1374,-0.6183,-0.9958,0.0029,-0.1292,0.1672,82.6088
2026-04-23T11:38:51,2.145,-1.2137,-0.6336,-0.9912,-0.0024,-0.1267,-0.14,82.7139
2026-04-23T11:39:04,2.0458,-1.1832,-0.4809,-0.9883,-0.0071,-0.1489,-0.4059,81.4209
2026-04-23T11:39:17,2.0916,-1.1985,-0.4122,-0.9951,-0.0063,-0.1475,-0.3615,81.5633
2026-04-23T11:39:30,1.8321,-1.2519,-0.5038,-0.9922,-0.0034,-0.1282,-0.1957,82.6365
2026-04-23T11:39:43,2.1374,-1.2748,-0.6718,-0.9932,-0.0039,-0.146,-0.223,81.6344
2026-04-23T11:39:56,1.9695,-1.2595,-0.4504,-0.9951,-0.0027,-0.1458,-0.153,81.6659
2026-04-23T11:40:09,1.9771,-1.084,-0.5573,-1.0,0.0056,-0.1418,0.3185,81.9205
2026-04-23T11:40:22,3.8244,-1.2901,-0.6183,-0.9907,-0.012,-0.1287,-0.686,82.569
2026-04-23T11:40:35,2.0153,-1.0763,-0.4046,-0.9883,0.0125,-0.1423,0.7144,81.7736
2026-04-23T11:40:48,2.1527,-0.916,-0.4733,-0.9937,-0.0005,-0.1396,-0.0279,82.0
2026-04-23T11:41:01,0.0534,-1.2366,-0.4275,-0.9934,-0.0134,-0.1362,-0.7672,82.1541
2026-04-23T11:41:14,2.0382,-1.0916,-0.5115,-0.9939,-0.0137,-0.1355,-0.7809,82.1978
2026-04-23T11:41:27,3.7099,-1.2519,-0.6412,-0.9912,-0.0015,-0.1257,-0.084,82.7703
2026-04-23T11:41:40,2.0534,-0.9466,-0.5573,-0.9912,0.0032,-0.1396,0.1817,81.9785
2026-04-23T11:41:53,0.1221,-1.2137,-0.5191,-0.9919,-0.0005,-0.1287,-0.028,82.6095
2026-04-23T11:42:06,2.0076,-1.0763,-0.5954,-0.9951,0.0054,-0.1292,0.3067,82.5989
2026-04-23T11:42:19,2.0992,-1.0992,-0.5878,-0.9927,-0.0146,-0.1387,-0.8373,82.0039
2026-04-23T11:42:32,1.8321,-1.0534,-0.3893,-0.9846,0.0005,-0.1333,0.0282,82.2899
2026-04-23T11:42:45,2.0458,-0.9847,-0.6565,-0.9966,0.0039,-0.1436,0.2223,81.8001
2026-04-23T11:42:58,1.9847,-1.0992,-0.4733,-0.9966,-0.0002,-0.1404,-0.0139,81.9819
2026-04-23T11:43:11,1.9847,-1.0305,-0.5802,-0.9956,-0.0066,-0.1296,-0.3762,82.5717
2026-04-23T11:43:24,3.8244,-1.1679,-0.542,-0.9927,-0.0144,-0.155,-0.8214,81.086
2026-04-23T11:43:37,1.9771,-1.0916,-0.5802,-0.9944,0.0005,-0.1526,0.0278,81.276
2026-04-23T11:43:50,2.0687,-1.0458,-0.5191,-0.9944,-0.0005,-0.1536,-0.0278,81.221
2026-04-23T11:44:03,0.0,-0.9542,-0.4809,-0.9978,-0.0144,-0.1438,-0.8186,81.7588
2026-04-23T11:44:16,2.084,-1.2519,-0.4275,-0.9927,-0.0032,-0.1331,-0.1816,82.3635
2026-04-23T11:44:29,2.1832,-1.3969,-0.542,-0.9922,-0.009,-0.1267,-0.5174,82.7041
2026-04-23T11:44:42,2.0992,-1.2214,-0.4656,-0.9998,-0.0085,-0.1392,-0.485,82.0609
2026-04-23T11:44:55,2.0534,-0.9618,-0.5191,-0.9958,-0.0042,-0.1396,-0.2365,82.014
2026-04-23T11:45:08,2.1298,-1.1374,-0.4351,-0.9893,0.0117,-0.1416,0.6718,81.8266
2026-04-23T11:45:21,3.8931,-0.9466,-0.4122,-0.9971,-0.0002,-0.1521,-0.0139,81.3266
2026-04-23T11:45:34,2.0992,-1.0611,-0.2748,-0.991,-0.0149,-0.1406,-0.8525,81.8787
2026-04-23T11:45:47,2.0687,-1.1069,-0.5115,-0.9937,0.0037,-0.1257,0.2095,82.7853
2026-04-23T11:46:00,2.145,-1.0687,-0.4962,-0.9958,0.0149,-0.1514,0.847,81.3162
2026-04-23T11:46:13,1.9771,-1.0534,-0.4198,-0.9958,-0.0061,-0.1362,-0.3479,82.2027
2026-04-23T11:46:26,2.0382,-1.084,-0.6031,-0.9915,-0.0095,-0.155,-0.5436,81.0964
2026-04-23T11:46:39,2.2443,-0.9389,-0.6412,-0.9919,-0.001,-0.1257,-0.056,82.7759
2026-04-23T11:46:52,2.0687,-1.1756,-0.5649,-0.9958,-0.0002,-0.137,-0.0139,82.169
2026-04-23T11:47:05,2.0611,-1.1756,-0.7023,-0.9915,0.0017,-0.1348,0.0979,82.2588
2026-04-23T11:47:18,2.1221,-1.5267,-0.5191,-0.9946,-0.0042,-0.1387,-0.2368,82.0594
2026-04-23T11:47:31,2.1908,-1.084,-0.5649,-0.991,0.0144,-0.1306,0.8256,82.4464
2026-04-23T11:47:44,2.0611,-1.0305,-0.5954,-0.9944,0.0061,-0.1348,0.3485,82.2741
2026-04-23T11:47:57,3.855,-1.1832,-0.5038,-0.9854,0.0037,-0.1328,0.211,82.3207
2026-04-23T11:48:11,2.0305,-0.9618,-0.5115,-0.9902,-0.0125,-0.1321,-0.7141,82.3693
2026-04-23T11:48:24,2.084,-0.9695,-0.4427,-0.9976,0.0022,-0.1367,0.125,82.195
2026-04-23T11:48:37,2.0534,-1.0153,-0.4962,-0.9902,0.0151,-0.1304,0.8683,82.45
2026-04-23T11:48:50,2.084,-0.8931,-0.7634,-0.9929,-0.0054,-0.1313,-0.3073,82.4582
2026-04-23T11:49:03,1.9618,-0.9084,-0.542,-0.9966,-0.0007,-0.1292,-0.0418,82.6159
2026-04-23T11:49:16,2.0229,-0.9466,-0.5344,-0.9951,-0.0122,-0.1287,-0.697,82.6002
2026-04-23T11:49:29,3.8473,-1.0305,-0.5573,-0.9944,-0.002,-0.1311,-0.1116,82.4884
2026-04-23T11:49:42,2.0153,-0.8092,-0.4275,-0.989,0.0063,-0.1375,0.3642,82.0795
2026-04-23T11:49:55,2.1298,-0.8702,-0.4809,-0.9846,-0.0017,-0.1157,-0.0988,83.296
2026-04-23T11:50:08,2.0916,-1.0,-0.5725,-0.9961,0.0056,-0.1311,0.3202,82.4952
2026-04-23T11:50:21,3.855,-0.9771,-0.458,-0.9917,-0.0078,-0.1255,-0.4478,82.7744
2026-04-23T11:50:34,3.8626,-1.0,-0.6412,-0.989,0.0007,-0.1279,0.0421,82.6296
2026-04-23T11:50:47,0.0611,-1.2061,-0.6489,-0.9929,-0.0154,-0.1294,-0.88,82.5235
2026-04-23T11:51:00,1.9771,-0.9542,-0.4656,-0.998,-0.0032,-0.1311,-0.1807,82.5143
2026-04-23T11:51:13,1.9618,-0.9313,-0.4809,-0.9951,-0.0039,-0.1338,-0.2229,82.3395
